sample,age,sex,self1,self2,self3,self4,self5,self6,self7,self8,self9,self10,agegr_us,extraver,mean,nation,agegroup,sumscore
753,NA,26,male,not at all true,exactly true,exactly true, exactly true, barely true,exactly true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.2,Costa Rica,25,5 to 30,32
754,NA,20,male,moderately true,exactly true,moderately true, exactly true, exactly true,barely true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.2,Costa Rica,15 to 20,32
755,NA,17,male,exactly true,not at all true,exactly true,moderately true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.6,Costa Rica,15 to 20,36
756,NA,17,male,exactly true,exactly true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,3.8,Costa Rica,15 to 20,38
757,NA,18,male,barely true,exactly true,barely true,moderately true, exactly true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.4,Costa Rica,15 to 20,34
758,NA,19,male,moderately true,exactly true,exactly true, exactly true,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,3.7,Costa Rica,15 to 20,37
759,NA,30,male,moderately true,exactly true,exactly true,moderately true,moderately true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.3,Costa Rica,25,5 to 30,33
760,NA,18,male,moderately true,exactly true,moderately true,not at all true,moderately true,moderately true,barely true, moderately true, moderately true,exactly true,NA,NA,2.9,Costa Rica,15 to 20,29
761,NA,20,male,moderately true,exactly true,moderately true,moderately true, barely true,moderately true,barely true, exactly true, moderately true, moderately true,NA,NA,3,Costa Rica,15 to 20,30
762,NA,21,male,exactly true,exactly true,moderately true,moderately true,moderately true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.3,Costa Rica,21 to 25,33
763,NA,20,male,exactly true,exactly true,barely true,moderately true,moderately true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.2,Costa Rica,15 to 20,32
764,NA,20,male,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,barely true, moderately true, moderately true, moderately true,NA,NA,2.9,Costa Rica,15 to 20,29
765,NA,18,male,barely true,exactly true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true,barely true, moderately true,NA,NA,2.9,Costa Rica,15 to 20,29
766,NA,17,male,exactly true,exactly true,exactly true, exactly true,moderately true,exactly true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.6,Costa Rica,15 to 20,36
767,NA,17,male,exactly true,exactly true,barely true,barely true,moderately true,moderately true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.2,Costa Rica,15 to 20,32
768,NA,19,male,exactly true,exactly true,moderately true, exactly true, exactly true,barely true,moderately true, exactly true,barely true,exactly true,NA,NA,3.4,Costa Rica,15 to 20,34
769,NA,21,male,exactly true,exactly true,moderately true, exactly true,moderately true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.4,Costa Rica,21 to 25,34
770,NA,30,male,moderately true,exactly true,moderately true, exactly true,moderately true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,3.6,Costa Rica,25,5 to 30,36
771,NA,34,male,barely true,exactly true,barely true, exactly true,moderately true,exactly true,barely true, moderately true, not at all true,exactly true,NA,NA,2.9,Costa Rica,31 to 35,29
772,NA,21,male,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,3.7,Costa Rica,21 to 25,37
773,NA,18,male,exactly true,exactly true,moderately true, exactly true, exactly true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.5,Costa Rica,15 to 20,35
774,NA,32,male,moderately true,exactly true,moderately true, exactly true, exactly true,moderately true,exactly true, exactly true,barely true,exactly true,NA,NA,3.5,Costa Rica,31 to 35,35
775,NA,23,male,barely true,barely true,barely true,barely true, barely true,barely true,not at all true, exactly true, moderately true, moderately true,NA,NA,2.3,Costa Rica,21 to 25,23
776,NA,20,male,barely true,exactly true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Costa Rica,15 to 20,29
777,NA,18,male,exactly true,exactly true,exactly true,moderately true,moderately true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,3.6,Costa Rica,15 to 20,36
778,NA,22,male,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,3.7,Costa Rica,21 to 25,37
779,NA,17,male,exactly true,exactly true,exactly true, exactly true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.4,Costa Rica,15 to 20,34
780,NA,19,male,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,3.8,Costa Rica,15 to 20,38
781,NA,19,male,barely true,not at all true,not at all true, exactly true,moderately true,moderately true,barely true, moderately true, moderately true, moderately true,NA,NA,2.5,Costa Rica,15 to 20,25
782,NA,24,male,exactly true,exactly true,moderately true,moderately true,moderately true,exactly true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.4,Costa Rica,21 to 25,34
783,NA,18,male,not at all true,exactly true,exactly true, exactly true,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,3.5,Costa Rica,15 to 20,35
784,NA,17,male,exactly true,exactly true,barely true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.8,Costa Rica,15 to 20,38
785,NA,20,male,moderately true,barely true,moderately true,moderately true, barely true,barely true,barely true, barely true,barely true,barely true,NA,NA,2.3,Costa Rica,15 to 20,23
786,NA,18,male,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,4,Costa Rica,15 to 20,40
787,NA,18,male,moderately true,exactly true,moderately true, exactly true,moderately true,moderately true,moderately true, exactly true, exactly true,exactly true,NA,NA,3.5,Costa Rica,15 to 20,35
788,NA,18,male,barely true,exactly true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Costa Rica,15 to 20,29
789,NA,18,male,moderately true,exactly true,exactly true, exactly true, exactly true,moderately true,exactly true, exactly true, moderately true,exactly true,NA,NA,3.7,Costa Rica,15 to 20,37
790,NA,18,male,barely true,moderately true,moderately true, exactly true,moderately true,moderately true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.2,Costa Rica,15 to 20,32
791,NA,18,male,moderately true,moderately true,moderately true, exactly true,moderately true,moderately true,moderately true, moderately true, moderately true,exactly true,NA,NA,3.2,Costa Rica,15 to 20,32
792,NA,18,male,exactly true,exactly true,barely true,barely true,moderately true,exactly true,exactly true, barely true, exactly true,exactly true,NA,NA,3.3,Costa Rica,15 to 20,33
793,NA,21,male,moderately true,exactly true,exactly true, exactly true,moderately true,moderately true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.5,Costa Rica,21 to 25,35
794,NA,18,male,exactly true,exactly true,barely true,moderately true, barely true,moderately true,barely true, barely true,barely true,barely true,NA,NA,2.6,Costa Rica,15 to 20,26
795,NA,18,male,exactly true,exactly true,exactly true,moderately true, barely true,barely true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.3,Costa Rica,15 to 20,33
796,NA,19,male,moderately true,exactly true,exactly true,moderately true, exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.7,Costa Rica,15 to 20,37
797,NA,19,male,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.9,Costa Rica,15 to 20,39
798,NA,18,male,exactly true,exactly true,moderately true,moderately true, barely true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.1,Costa Rica,15 to 20,31
799,NA,18,male,exactly true,exactly true,exactly true,moderately true, exactly true,exactly true,moderately true, exactly true, exactly true, moderately true,NA,NA,3.7,Costa Rica,15 to 20,37
800,NA,18,male,moderately true,exactly true,moderately true, exactly true,moderately true,moderately true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.4,Costa Rica,15 to 20,34
801,NA,19,male,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,4,Costa Rica,15 to 20,40
802,NA,23,male,barely true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.8,Costa Rica,21 to 25,38
803,NA,19,male,moderately true,moderately true,moderately true,moderately true, barely true,barely true,not at all true, moderately true, moderately true, moderately true,NA,NA,2.6,Costa Rica,15 to 20,26
804,NA,24,male,moderately true,exactly true,moderately true,moderately true,moderately true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.2,Costa Rica,21 to 25,32
805,NA,27,male,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.9,Costa Rica,25,5 to 30,39
806,NA,32,male,exactly true,exactly true,moderately true, exactly true, exactly true,barely true,exactly true, moderately true,barely true,exactly true,NA,NA,3.4,Costa Rica,31 to 35,34
807,NA,17,male,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Costa Rica,15 to 20,30
808,NA,17,male,moderately true,exactly true,exactly true, exactly true,moderately true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,3.7,Costa Rica,15 to 20,37
809,NA,17,male,not at all true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.7,Costa Rica,15 to 20,37
810,NA,17,male,exactly true,exactly true,moderately true,moderately true, exactly true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.3,Costa Rica,15 to 20,33
811,NA,19,male,exactly true,exactly true,exactly true, exactly true, exactly true,moderately true,barely true, moderately true, moderately true, moderately true,NA,NA,3.4,Costa Rica,15 to 20,34
812,NA,18,male,moderately true,exactly true,exactly true,moderately true,moderately true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.3,Costa Rica,15 to 20,33
813,NA,17,male,moderately true,exactly true,moderately true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true,barely true,NA,NA,2.9,Costa Rica,15 to 20,29
814,NA,20,male,barely true,exactly true,moderately true,barely true,moderately true,moderately true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.1,Costa Rica,15 to 20,31
815,NA,21,male,barely true,moderately true,not at all true, exactly true, barely true,moderately true,moderately true, exactly true,barely true,barely true,NA,NA,2.6,Costa Rica,21 to 25,26
816,NA,23,male,moderately true,exactly true,exactly true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.2,Costa Rica,21 to 25,32
817,NA,22,male,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.6,Costa Rica,21 to 25,36
